Label,Class
Train23083,non-crystallizable
Train23087,non-crystallizable
Train23088,non-crystallizable
Train23092,non-crystallizable
Train23093,non-crystallizable
Train23098,non-crystallizable
Train23102,non-crystallizable
Train23104,non-crystallizable
Train23105,non-crystallizable
Train23106,non-crystallizable
Train23110,non-crystallizable
Train23112,non-crystallizable
Train23114,non-crystallizable
Train23115,non-crystallizable
Train23116,non-crystallizable
Train23122,non-crystallizable
Train23128,non-crystallizable
Train23130,non-crystallizable
Train23133,non-crystallizable
Train23154,non-crystallizable
Train23161,non-crystallizable
Train23163,non-crystallizable
Train23164,non-crystallizable
Train23165,non-crystallizable
Train23166,non-crystallizable
Train23169,non-crystallizable
Train23173,non-crystallizable
Train23174,non-crystallizable
Train23177,non-crystallizable
Train23178,non-crystallizable
Train23180,non-crystallizable
Train23182,non-crystallizable
Train23183,non-crystallizable
Train23184,non-crystallizable
Train23185,non-crystallizable
Train23187,non-crystallizable
Train23188,non-crystallizable
Train23189,non-crystallizable
Train23190,non-crystallizable
Train23191,non-crystallizable
Train23192,non-crystallizable
Train23194,non-crystallizable
Train23195,non-crystallizable
Train23196,non-crystallizable
Train23197,non-crystallizable
Train23198,non-crystallizable
Train23201,non-crystallizable
Train23203,non-crystallizable
Train23204,non-crystallizable
Train23205,non-crystallizable
Train23207,non-crystallizable
Train23208,non-crystallizable
Train23209,non-crystallizable
Train23210,non-crystallizable
Train23211,non-crystallizable
Train23213,non-crystallizable
Train23214,non-crystallizable
Train23216,non-crystallizable
Train23218,non-crystallizable
Train23219,non-crystallizable
Train23220,non-crystallizable
Train23221,non-crystallizable
Train23222,non-crystallizable
Train23225,non-crystallizable
Train23227,non-crystallizable
Train23228,non-crystallizable
Train23229,non-crystallizable
Train23231,non-crystallizable
Train23237,non-crystallizable
Train23238,non-crystallizable
Train23240,non-crystallizable
Train23242,non-crystallizable
Train23243,non-crystallizable
Train23248,non-crystallizable
Train23257,non-crystallizable
Train23258,non-crystallizable
Train23261,non-crystallizable
Train23263,non-crystallizable
Train23271,non-crystallizable
Train23275,non-crystallizable
Train23277,non-crystallizable
Train23278,non-crystallizable
Train23279,non-crystallizable
Train23281,non-crystallizable
Train23290,non-crystallizable
Train23293,non-crystallizable
Train23294,non-crystallizable
Train23300,non-crystallizable
Train23302,non-crystallizable
Train23303,non-crystallizable
Train23305,non-crystallizable
Train23311,non-crystallizable
Train23312,non-crystallizable
Train23315,non-crystallizable
Train23316,non-crystallizable
Train23317,non-crystallizable
Train23321,non-crystallizable
Train23325,non-crystallizable
Train23328,non-crystallizable
Train23332,non-crystallizable
Train23333,non-crystallizable
Train23335,non-crystallizable
Train23343,non-crystallizable
Train23346,non-crystallizable
Train23363,non-crystallizable
Train23364,non-crystallizable
Train23365,non-crystallizable
Train23366,non-crystallizable
Train23372,non-crystallizable
Train23373,non-crystallizable
Train23388,non-crystallizable
Train23389,non-crystallizable
Train23392,non-crystallizable
Train23402,non-crystallizable
Train23403,non-crystallizable
Train23413,non-crystallizable
Train23414,non-crystallizable
Train23418,non-crystallizable
Train23419,non-crystallizable
Train23421,non-crystallizable
Train23424,non-crystallizable
Train23425,non-crystallizable
Train23430,non-crystallizable
Train23433,non-crystallizable
Train23435,non-crystallizable
Train23436,non-crystallizable
Train23440,non-crystallizable
Train23442,non-crystallizable
Train23463,non-crystallizable
Train23464,non-crystallizable
Train23471,non-crystallizable
Train23480,non-crystallizable
Train23481,non-crystallizable
Train23482,non-crystallizable
Train23485,non-crystallizable
Train23486,non-crystallizable
Train23487,non-crystallizable
Train23491,non-crystallizable
Train23494,non-crystallizable
Train23500,non-crystallizable
Train23502,non-crystallizable
Train23509,non-crystallizable
Train23510,non-crystallizable
Train23513,non-crystallizable
Train23514,non-crystallizable
Train23520,non-crystallizable
Train23523,non-crystallizable
Train23525,non-crystallizable
Train23529,non-crystallizable
Train23534,non-crystallizable
Train23536,non-crystallizable
Train23541,non-crystallizable
Train23553,non-crystallizable
Train23555,non-crystallizable
Train23557,non-crystallizable
Train23563,non-crystallizable
Train23565,non-crystallizable
Train23574,non-crystallizable
Train23580,non-crystallizable
Train23581,non-crystallizable
Train23582,non-crystallizable
Train23583,non-crystallizable
Train23584,non-crystallizable
Train23585,non-crystallizable
Train23587,non-crystallizable
Train23596,non-crystallizable
Train23597,non-crystallizable
Train23599,non-crystallizable
Train23600,non-crystallizable
Train23601,non-crystallizable
Train23603,non-crystallizable
Train23609,non-crystallizable
Train23611,non-crystallizable
Train23616,non-crystallizable
Train23621,non-crystallizable
Train23624,non-crystallizable
Train23628,non-crystallizable
Train23629,non-crystallizable
Train23630,non-crystallizable
Train23632,non-crystallizable
Train23634,non-crystallizable
Train23635,non-crystallizable
Train23639,non-crystallizable
Train23644,non-crystallizable
Train23647,non-crystallizable
Train23661,non-crystallizable
Train23662,non-crystallizable
Train23663,non-crystallizable
Train23664,non-crystallizable
Train23666,non-crystallizable
Train23667,non-crystallizable
Train23668,non-crystallizable
Train23669,non-crystallizable
Train23673,non-crystallizable
Train23674,non-crystallizable
Train23675,non-crystallizable
Train23677,non-crystallizable
Train23678,non-crystallizable
Train23679,non-crystallizable
Train23681,non-crystallizable
Train23682,non-crystallizable
Train23684,non-crystallizable
Train23685,non-crystallizable
Train23687,non-crystallizable
Train23690,non-crystallizable
Train23691,non-crystallizable
Train23692,non-crystallizable
Train23693,non-crystallizable
Train23694,non-crystallizable
Train23695,non-crystallizable
Train23696,non-crystallizable
Train23697,non-crystallizable
Train23698,non-crystallizable
Train23701,non-crystallizable
Train23704,non-crystallizable
Train23706,non-crystallizable
Train23707,non-crystallizable
Train23708,non-crystallizable
Train23709,non-crystallizable
Train23710,non-crystallizable
Train23712,non-crystallizable
Train23713,non-crystallizable
Train23714,non-crystallizable
Train23716,non-crystallizable
Train23717,non-crystallizable
Train23718,non-crystallizable
Train23719,non-crystallizable
Train23720,non-crystallizable
Train23721,non-crystallizable
Train23722,non-crystallizable
Train23724,non-crystallizable
Train23725,non-crystallizable
Train23726,non-crystallizable
Train23728,non-crystallizable
Train23729,non-crystallizable
Train23730,non-crystallizable
Train23732,non-crystallizable
Train23733,non-crystallizable
Train23734,non-crystallizable
Train23736,non-crystallizable
Train23737,non-crystallizable
Train23739,non-crystallizable
Train23740,non-crystallizable
Train23742,non-crystallizable
Train23743,non-crystallizable
Train23744,non-crystallizable
Train23745,non-crystallizable
Train23746,non-crystallizable
Train23748,non-crystallizable
Train23749,non-crystallizable
Train23750,non-crystallizable
Train23752,non-crystallizable
Train23753,non-crystallizable
Train23756,non-crystallizable
Train23757,non-crystallizable
Train23758,non-crystallizable
Train23759,non-crystallizable
Train23761,non-crystallizable
Train23762,non-crystallizable
Train23763,non-crystallizable
Train23764,non-crystallizable
Train23766,non-crystallizable
Train23768,non-crystallizable
Train23769,non-crystallizable
Train23770,non-crystallizable
Train23771,non-crystallizable
Train23772,non-crystallizable
Train23776,non-crystallizable
Train23777,non-crystallizable
Train23778,non-crystallizable
Train23780,non-crystallizable
Train23782,non-crystallizable
Train23783,non-crystallizable
Train23784,non-crystallizable
Train23785,non-crystallizable
Train23788,non-crystallizable
Train23789,non-crystallizable
Train23790,non-crystallizable
Train23791,non-crystallizable
Train23792,non-crystallizable
Train23793,non-crystallizable
Train23795,non-crystallizable
Train23797,non-crystallizable
Train23798,non-crystallizable
Train23799,non-crystallizable
Train23800,non-crystallizable
Train23801,non-crystallizable
Train23802,non-crystallizable
Train23803,non-crystallizable
Train23804,non-crystallizable
Train23806,non-crystallizable
Train23807,non-crystallizable
Train23808,non-crystallizable
Train23809,non-crystallizable
Train23810,non-crystallizable
Train23811,non-crystallizable
Train23812,non-crystallizable
Train23813,non-crystallizable
Train23816,non-crystallizable
Train23817,non-crystallizable
Train23818,non-crystallizable
Train23819,non-crystallizable
Train23820,non-crystallizable
Train23821,non-crystallizable
Train23822,non-crystallizable
Train23823,non-crystallizable
Train23824,non-crystallizable
Train23825,non-crystallizable
Train23828,non-crystallizable
Train23829,non-crystallizable
Train23831,non-crystallizable
Train23832,non-crystallizable
Train23833,non-crystallizable
Train23834,non-crystallizable
Train23835,non-crystallizable
Train23837,non-crystallizable
Train23838,non-crystallizable
Train23839,non-crystallizable
Train23840,non-crystallizable
Train23841,non-crystallizable
Train23842,non-crystallizable
Train23843,non-crystallizable
Train23844,non-crystallizable
Train23845,non-crystallizable
Train23847,non-crystallizable
Train23848,non-crystallizable
Train23849,non-crystallizable
Train23850,non-crystallizable
Train23852,non-crystallizable
Train23853,non-crystallizable
Train23854,non-crystallizable
Train23855,non-crystallizable
Train23856,non-crystallizable
Train23857,non-crystallizable
Train23859,non-crystallizable
Train23860,non-crystallizable
Train23861,non-crystallizable
Train23862,non-crystallizable
Train23864,non-crystallizable
Train23865,non-crystallizable
Train23866,non-crystallizable
Train23867,non-crystallizable
Train23869,non-crystallizable
Train23870,non-crystallizable
Train23871,non-crystallizable
Train23872,non-crystallizable
Train23873,non-crystallizable
Train23874,non-crystallizable
Train23875,non-crystallizable
Train23878,non-crystallizable
Train23879,non-crystallizable
Train23880,non-crystallizable
Train23882,non-crystallizable
Train23883,non-crystallizable
Train23884,non-crystallizable
Train23885,non-crystallizable
Train23886,non-crystallizable
Train23887,non-crystallizable
Train23888,non-crystallizable
Train23891,non-crystallizable
Train23893,non-crystallizable
Train23895,non-crystallizable
Train23896,non-crystallizable
Train23898,non-crystallizable
Train23899,non-crystallizable
Train23900,non-crystallizable
Train23901,non-crystallizable
Train23902,non-crystallizable
Train23904,non-crystallizable
Train23905,non-crystallizable
Train23907,non-crystallizable
Train23908,non-crystallizable
Train23909,non-crystallizable
Train23911,non-crystallizable
Train23912,non-crystallizable
Train23913,non-crystallizable
Train23914,non-crystallizable
Train23915,non-crystallizable
Train23924,non-crystallizable
Train23933,non-crystallizable
Train23934,non-crystallizable
Train23940,non-crystallizable
Train23942,non-crystallizable
Train23943,non-crystallizable
Train23945,non-crystallizable
Train23946,non-crystallizable
Train23958,non-crystallizable
Train23960,non-crystallizable
Train23964,non-crystallizable
Train23965,non-crystallizable
Train23967,non-crystallizable
Train23971,non-crystallizable
Train23972,non-crystallizable
Train23973,non-crystallizable
Train23974,non-crystallizable
Train23977,non-crystallizable
Train23984,non-crystallizable
Train23987,non-crystallizable
Train23989,non-crystallizable
Train23993,non-crystallizable
Train23994,non-crystallizable
Train23996,non-crystallizable
Train24001,non-crystallizable
Train24006,non-crystallizable
Train24012,non-crystallizable
Train24014,non-crystallizable
Train24016,non-crystallizable
Train24020,non-crystallizable
Train24033,non-crystallizable
Train24038,non-crystallizable
Train24042,non-crystallizable
Train24057,non-crystallizable
Train24058,non-crystallizable
Train24059,non-crystallizable
Train24061,non-crystallizable
Train24062,non-crystallizable
Train24064,non-crystallizable
Train24065,non-crystallizable
Train24066,non-crystallizable
Train24069,non-crystallizable
Train24072,non-crystallizable
Train24073,non-crystallizable
Train24076,non-crystallizable
Train24079,non-crystallizable
